trade_date,symbol,close,open,high,low
2024-05-28,STK086,66.141,66.141,66.141,66.141
2024-05-29,STK086,64.0857,64.0857,64.0857,64.0857
2024-05-30,STK086,64.8536,64.8536,64.8536,64.8536
2024-05-31,STK086,64.4303,64.4303,64.4303,64.4303
2024-06-03,STK086,64.7098,64.7098,64.7098,64.7098
2024-06-04,STK086,63.1995,63.1995,63.1995,63.1995
2024-06-05,STK086,62.9041,62.9041,62.9041,62.9041
2024-06-06,STK086,61.9143,61.9143,61.9143,61.9143
2024-06-07,STK086,63.5654,63.5654,63.5654,63.5654
2024-06-10,STK086,62.763,62.763,62.763,62.763
2024-06-11,STK086,62.8787,62.8787,62.8787,62.8787
2024-06-12,STK086,63.2387,63.2387,63.2387,63.2387
2024-06-13,STK086,63.4417,63.4417,63.4417,63.4417
2024-06-14,STK086,63.549,63.549,63.549,63.549
2024-06-17,STK086,63.4881,63.4881,63.4881,63.4881
2024-06-18,STK086,64.0988,64.0988,64.0988,64.0988
2024-06-19,STK086,64.893,64.893,64.893,64.893
2024-06-20,STK086,65.7268,65.7268,65.7268,65.7268
2024-06-21,STK086,67.9219,67.9219,67.9219,67.9219
2024-06-24,STK086,69.3531,69.3531,69.3531,69.3531
2024-06-25,STK086,67.6553,67.6553,67.6553,67.6553
2024-01-02,STK087,87.4836,87.4836,87.4836,87.4836
2024-01-03,STK087,87.289,87.289,87.289,87.289
2024-01-04,STK087,88.9813,88.9813,88.9813,88.9813
2024-01-05,STK087,87.6605,87.6605,87.6605,87.6605
2024-01-08,STK087,88.0043,88.0043,88.0043,88.0043
2024-01-09,STK087,84.3487,84.3487,84.3487,84.3487
2024-01-10,STK087,82.2363,82.2363,82.2363,82.2363
2024-01-11,STK087,83.857,83.857,83.857,83.857
2024-01-12,STK087,83.8149,83.8149,83.8149,83.8149
2024-01-15,STK087,82.3818,82.3818,82.3818,82.3818
2024-01-16,STK087,83.1573,83.1573,83.1573,83.1573
2024-01-17,STK087,82.7776,82.7776,82.7776,82.7776
2024-01-18,STK087,82.5272,82.5272,82.5272,82.5272
2024-01-19,STK087,79.7938,79.7938,79.7938,79.7938
2024-01-22,STK087,77.4825,77.4825,77.4825,77.4825
2024-01-23,STK087,77.3928,77.3928,77.3928,77.3928
2024-01-24,STK087,78.4058,78.4058,78.4058,78.4058
2024-01-25,STK087,79.6645,79.6645,79.6645,79.6645
2024-01-26,STK087,81.5483,81.5483,81.5483,81.5483
2024-01-29,STK087,80.4841,80.4841,80.4841,80.4841
2024-01-30,STK087,82.0781,82.0781,82.0781,82.0781
2024-01-31,STK087,81.7342,81.7342,81.7342,81.7342
2024-02-01,STK087,81.4079,81.4079,81.4079,81.4079
2024-02-02,STK087,80.5944,80.5944,80.5944,80.5944
2024-02-05,STK087,79.6489,79.6489,79.6489,79.6489
2024-02-06,STK087,78.804,78.804,78.804,78.804
2024-02-07,STK087,78.958,78.958,78.958,78.958
2024-02-08,STK087,81.034,81.034,81.034,81.034
2024-02-09,STK087,81.1093,81.1093,81.1093,81.1093
2024-02-12,STK087,80.0349,80.0349,80.0349,80.0349
2024-02-13,STK087,78.1025,78.1025,78.1025,78.1025
2024-02-14,STK087,77.2453,77.2453,77.2453,77.2453
2024-02-15,STK087,76.1411,76.1411,76.1411,76.1411
2024-02-16,STK087,77.0699,77.0699,77.0699,77.0699
2024-02-19,STK087,77.68,77.68,77.68,77.68
2024-02-20,STK087,76.2767,76.2767,76.2767,76.2767
2024-02-21,STK087,75.3193,75.3193,75.3193,75.3193
2024-02-22,STK087,73.7597,73.7597,73.7597,73.7597
2024-02-23,STK087,74.4043,74.4043,74.4043,74.4043
2024-02-26,STK087,74.4327,74.4327,74.4327,74.4327
2024-02-27,STK087,76.2024,76.2024,76.2024,76.2024
2024-02-28,STK087,76.671,76.671,76.671,76.671
2024-02-29,STK087,76.6044,76.6044,76.6044,76.6044
2024-03-01,STK087,74.8427,74.8427,74.8427,74.8427
2024-03-04,STK087,74.1213,74.1213,74.1213,74.1213
2024-03-05,STK087,75.7201,75.7201,75.7201,75.7201
2024-03-06,STK087,74.2188,74.2188,74.2188,74.2188
2024-03-07,STK087,73.2227,73.2227,73.2227,73.2227
2024-03-08,STK087,74.7504,74.7504,74.7504,74.7504
2024-03-11,STK087,73.8335,73.8335,73.8335,73.8335
2024-03-12,STK087,74.6821,74.6821,74.6821,74.6821
2024-03-13,STK087,75.3715,75.3715,75.3715,75.3715
2024-03-14,STK087,74.3318,74.3318,74.3318,74.3318
2024-03-15,STK087,77.5923,77.5923,77.5923,77.5923
2024-03-18,STK087,75.4241,75.4241,75.4241,75.4241
2024-03-19,STK087,78.4834,78.4834,78.4834,78.4834
2024-03-20,STK087,77.5025,77.5025,77.5025,77.5025
2024-03-21,STK087,78.7975,78.7975,78.7975,78.7975
2024-03-22,STK087,78.5855,78.5855,78.5855,78.5855
2024-03-25,STK087,78.0357,78.0357,78.0357,78.0357
2024-03-26,STK087,77.542,77.542,77.542,77.542
2024-03-27,STK087,77.5001,77.5001,77.5001,77.5001
2024-03-28,STK087,76.8549,76.8549,76.8549,76.8549
2024-03-29,STK087,79.2611,79.2611,79.2611,79.2611
2024-04-01,STK087,78.6744,78.6744,78.6744,78.6744
2024-04-02,STK087,81.1656,81.1656,81.1656,81.1656
2024-04-03,STK087,82.2051,82.2051,82.2051,82.2051
2024-04-04,STK087,83.1722,83.1722,83.1722,83.1722
2024-04-05,STK087,82.855,82.855,82.855,82.855
2024-04-08,STK087,83.3232,83.3232,83.3232,83.3232
2024-04-09,STK087,84.2706,84.2706,84.2706,84.2706
2024-04-10,STK087,83.8987,83.8987,83.8987,83.8987
2024-04-11,STK087,81.4092,81.4092,81.4092,81.4092
2024-04-12,STK087,78.9076,78.9076,78.9076,78.9076
2024-04-15,STK087,80.9976,80.9976,80.9976,80.9976
2024-04-16,STK087,78.3073,78.3073,78.3073,78.3073
2024-04-17,STK087,79.2845,79.2845,79.2845,79.2845
2024-04-18,STK087,79.183,79.183,79.183,79.183
2024-04-19,STK087,78.9355,78.9355,78.9355,78.9355
2024-04-22,STK087,76.818,76.818,76.818,76.818
2024-04-23,STK087,78.6146,78.6146,78.6146,78.6146
2024-04-24,STK087,78.2683,78.2683,78.2683,78.2683
2024-04-25,STK087,82.2312,82.2312,82.2312,82.2312
2024-04-26,STK087,82.7102,82.7102,82.7102,82.7102
2024-04-29,STK087,84.5181,84.5181,84.5181,84.5181
2024-04-30,STK087,81.5831,81.5831,81.5831,81.5831
2024-05-01,STK087,82.5627,82.5627,82.5627,82.5627
2024-05-02,STK087,82.5522,82.5522,82.5522,82.5522
2024-05-03,STK087,82.4919,82.4919,82.4919,82.4919
2024-05-06,STK087,83.8721,83.8721,83.8721,83.8721
2024-05-07,STK087,86.4549,86.4549,86.4549,86.4549
2024-05-08,STK087,86.5048,86.5048,86.5048,86.5048
2024-05-09,STK087,85.4135,85.4135,85.4135,85.4135
2024-05-10,STK087,84.997,84.997,84.997,84.997
2024-05-13,STK087,86.0263,86.0263,86.0263,86.0263
2024-05-14,STK087,87.4074,87.4074,87.4074,87.4074
2024-05-15,STK087,84.124,84.124,84.124,84.124
2024-05-16,STK087,85.7668,85.7668,85.7668,85.7668
2024-05-17,STK087,84.1449,84.1449,84.1449,84.1449
2024-05-20,STK087,84.8065,84.8065,84.8065,84.8065
2024-05-21,STK087,83.131,83.131,83.131,83.131
2024-05-22,STK087,81.8893,81.8893,81.8893,81.8893
2024-05-23,STK087,79.9782,79.9782,79.9782,79.9782
2024-05-24,STK087,81.6645,81.6645,81.6645,81.6645
2024-05-27,STK087,82.6924,82.6924,82.6924,82.6924
2024-05-28,STK087,83.9172,83.9172,83.9172,83.9172
2024-05-29,STK087,87.1881,87.1881,87.1881,87.1881
2024-05-30,STK087,86.631,86.631,86.631,86.631
2024-05-31,STK087,88.7081,88.7081,88.7081,88.7081
2024-06-03,STK087,87.3837,87.3837,87.3837,87.3837
2024-06-04,STK087,89.2831,89.2831,89.2831,89.2831
2024-06-05,STK087,88.8179,88.8179,88.8179,88.8179
2024-06-06,STK087,89.767,89.767,89.767,89.767
2024-06-07,STK087,92.1883,92.1883,92.1883,92.1883
2024-06-10,STK087,92.1054,92.1054,92.1054,92.1054
2024-06-11,STK087,89.3921,89.3921,89.3921,89.3921
2024-06-12,STK087,88.5792,88.5792,88.5792,88.5792
2024-06-13,STK087,89.2452,89.2452,89.2452,89.2452
2024-06-14,STK087,89.3502,89.3502,89.3502,89.3502
2024-06-17,STK087,87.322,87.322,87.322,87.322
2024-06-18,STK087,88.4168,88.4168,88.4168,88.4168
2024-06-19,STK087,89.0488,89.0488,89.0488,89.0488
2024-06-20,STK087,90.1687,90.1687,90.1687,90.1687
2024-06-21,STK087,90.7467,90.7467,90.7467,90.7467
2024-06-24,STK087,91.4667,91.4667,91.4667,91.4667
2024-06-25,STK087,90.0201,90.0201,90.0201,90.0201
2024-01-02,STK088,110.0275,110.0275,110.0275,110.0275
2024-01-03,STK088,112.8345,112.8345,112.8345,112.8345
2024-01-04,STK088,111.1112,111.1112,111.1112,111.1112
2024-01-05,STK088,109.1604,109.1604,109.1604,109.1604
2024-01-08,STK088,105.0673,105.0673,105.0673,105.0673
2024-01-09,STK088,105.0218,105.0218,105.0218,105.0218
2024-01-10,STK088,106.032,106.032,106.032,106.032
2024-01-11,STK088,99.5957,99.5957,99.5957,99.5957
2024-01-12,STK088,97.1043,97.1043,97.1043,97.1043
2024-01-15,STK088,94.1138,94.1138,94.1138,94.1138
2024-01-16,STK088,96.2301,96.2301,96.2301,96.2301
2024-01-17,STK088,93.4703,93.4703,93.4703,93.4703
2024-01-18,STK088,93.4978,93.4978,93.4978,93.4978
2024-01-19,STK088,94.3451,94.3451,94.3451,94.3451
2024-01-22,STK088,93.3923,93.3923,93.3923,93.3923
2024-01-23,STK088,93.0519,93.0519,93.0519,93.0519
2024-01-24,STK088,93.1586,93.1586,93.1586,93.1586
2024-01-25,STK088,96.0097,96.0097,96.0097,96.0097
2024-01-26,STK088,96.9234,96.9234,96.9234,96.9234
2024-01-29,STK088,90.9394,90.9394,90.9394,90.9394
2024-01-30,STK088,93.7146,93.7146,93.7146,93.7146
2024-01-31,STK088,95.5829,95.5829,95.5829,95.5829
2024-02-01,STK088,96.3562,96.3562,96.3562,96.3562
2024-02-02,STK088,90.5272,90.5272,90.5272,90.5272
2024-02-05,STK088,89.3467,89.3467,89.3467,89.3467
2024-02-06,STK088,86.7267,86.7267,86.7267,86.7267
2024-02-07,STK088,84.8006,84.8006,84.8006,84.8006
2024-02-08,STK088,84.874,84.874,84.874,84.874
2024-02-09,STK088,82.0454,82.0454,82.0454,82.0454
2024-02-12,STK088,81.0318,81.0318,81.0318,81.0318
2024-02-13,STK088,82.9333,82.9333,82.9333,82.9333
2024-02-14,STK088,83.5476,83.5476,83.5476,83.5476
2024-02-15,STK088,82.7724,82.7724,82.7724,82.7724
2024-02-16,STK088,81.4268,81.4268,81.4268,81.4268
2024-02-19,STK088,79.9459,79.9459,79.9459,79.9459
2024-02-20,STK088,79.5381,79.5381,79.5381,79.5381
2024-02-21,STK088,80.6451,80.6451,80.6451,80.6451
2024-02-22,STK088,79.2254,79.2254,79.2254,79.2254
2024-02-23,STK088,82.2814,82.2814,82.2814,82.2814
2024-02-26,STK088,83.4507,83.4507,83.4507,83.4507
2024-02-27,STK088,79.1667,79.1667,79.1667,79.1667
2024-02-28,STK088,79.1171,79.1171,79.1171,79.1171
2024-02-29,STK088,80.0569,80.0569,80.0569,80.0569
2024-03-01,STK088,81.101,81.101,81.101,81.101
2024-03-04,STK088,80.485,80.485,80.485,80.485
2024-03-05,STK088,80.7441,80.7441,80.7441,80.7441
2024-03-06,STK088,80.2755,80.2755,80.2755,80.2755
2024-03-07,STK088,82.8595,82.8595,82.8595,82.8595
2024-03-08,STK088,80.7798,80.7798,80.7798,80.7798
2024-03-11,STK088,79.5484,79.5484,79.5484,79.5484
2024-03-12,STK088,81.8783,81.8783,81.8783,81.8783
2024-03-13,STK088,82.6995,82.6995,82.6995,82.6995
2024-03-14,STK088,84.8065,84.8065,84.8065,84.8065
2024-03-15,STK088,92.0331,92.0331,92.0331,92.0331
2024-03-18,STK088,90.6173,90.6173,90.6173,90.6173
2024-03-19,STK088,89.526,89.526,89.526,89.526
2024-03-20,STK088,88.9113,88.9113,88.9113,88.9113
2024-03-21,STK088,92.2715,92.2715,92.2715,92.2715
2024-03-22,STK088,94.306,94.306,94.306,94.306
2024-03-25,STK088,99.1267,99.1267,99.1267,99.1267
2024-03-26,STK088,99.7476,99.7476,99.7476,99.7476
2024-03-27,STK088,101.4187,101.4187,101.4187,101.4187
2024-03-28,STK088,100.7787,100.7787,100.7787,100.7787
2024-03-29,STK088,94.8238,94.8238,94.8238,94.8238
2024-04-01,STK088,94.8561,94.8561,94.8561,94.8561
2024-04-02,STK088,93.4409,93.4409,93.4409,93.4409
2024-04-03,STK088,94.2885,94.2885,94.2885,94.2885
2024-04-04,STK088,90.84,90.84,90.84,90.84
2024-04-05,STK088,89.2353,89.2353,89.2353,89.2353
2024-04-08,STK088,89.9623,89.9623,89.9623,89.9623
2024-04-09,STK088,90.8155,90.8155,90.8155,90.8155
2024-04-10,STK088,90.1853,90.1853,90.1853,90.1853
2024-04-11,STK088,93.7801,93.7801,93.7801,93.7801
2024-04-12,STK088,97.2077,97.2077,97.2077,97.2077
2024-04-15,STK088,95.7013,95.7013,95.7013,95.7013
2024-04-16,STK088,100.3961,100.3961,100.3961,100.3961
2024-04-17,STK088,105.202,105.202,105.202,105.202
2024-04-18,STK088,105.2167,105.2167,105.2167,105.2167
2024-04-19,STK088,104.7249,104.7249,104.7249,104.7249
2024-04-22,STK088,103.9601,103.9601,103.9601,103.9601
2024-04-23,STK088,104.197,104.197,104.197,104.197
2024-04-24,STK088,102.1336,102.1336,102.1336,102.1336
2024-04-25,STK088,105.2735,105.2735,105.2735,105.2735
2024-04-26,STK088,106.6607,106.6607,106.6607,106.6607
2024-04-29,STK088,105.1348,105.1348,105.1348,105.1348
2024-04-30,STK088,102.1718,102.1718,102.1718,102.1718
2024-05-01,STK088,99.8537,99.8537,99.8537,99.8537
2024-05-02,STK088,99.0993,99.0993,99.0993,99.0993
2024-05-03,STK088,100.5883,100.5883,100.5883,100.5883
2024-05-06,STK088,99.8083,99.8083,99.8083,99.8083
2024-05-07,STK088,101.8515,101.8515,101.8515,101.8515
2024-05-08,STK088,101.9166,101.9166,101.9166,101.9166
2024-05-09,STK088,102.3825,102.3825,102.3825,102.3825
2024-05-10,STK088,105.3247,105.3247,105.3247,105.3247
2024-05-13,STK088,107.0569,107.0569,107.0569,107.0569
2024-05-14,STK088,104.5618,104.5618,104.5618,104.5618
2024-05-15,STK088,101.0193,101.0193,101.0193,101.0193
2024-05-16,STK088,101.5213,101.5213,101.5213,101.5213
2024-05-17,STK088,102.3699,102.3699,102.3699,102.3699
2024-05-20,STK088,105.4851,105.4851,105.4851,105.4851
2024-05-21,STK088,105.0983,105.0983,105.0983,105.0983
2024-05-22,STK088,108.0783,108.0783,108.0783,108.0783
2024-05-23,STK088,104.974,104.974,104.974,104.974
2024-05-24,STK088,103.1252,103.1252,103.1252,103.1252
2024-05-27,STK088,102.9734,102.9734,102.9734,102.9734
2024-05-28,STK088,100.3542,100.3542,100.3542,100.3542
2024-05-29,STK088,101.7253,101.7253,101.7253,101.7253
2024-05-30,STK088,94.7719,94.7719,94.7719,94.7719
2024-05-31,STK088,93.4659,93.4659,93.4659,93.4659
2024-06-03,STK088,95.6348,95.6348,95.6348,95.6348
2024-06-04,STK088,94.9222,94.9222,94.9222,94.9222
2024-06-05,STK088,98.031,98.031,98.031,98.031
2024-06-06,STK088,103.8622,103.8622,103.8622,103.8622
2024-06-07,STK088,105.798,105.798,105.798,105.798
2024-06-10,STK088,107.2001,107.2001,107.2001,107.2001
2024-06-11,STK088,112.2667,112.2667,112.2667,112.2667
2024-06-12,STK088,113.9666,113.9666,113.9666,113.9666
2024-06-13,STK088,113.4842,113.4842,113.4842,113.4842
2024-06-14,STK088,116.613,116.613,116.613,116.613
2024-06-17,STK088,119.9368,119.9368,119.9368,119.9368
2024-06-18,STK088,121.4388,121.4388,121.4388,121.4388
2024-06-19,STK088,121.2295,121.2295,121.2295,121.2295
2024-06-20,STK088,126.9624,126.9624,126.9624,126.9624
2024-06-21,STK088,125.8414,125.8414,125.8414,125.8414
2024-06-24,STK088,129.1429,129.1429,129.1429,129.1429
2024-06-25,STK088,129.644,129.644,129.644,129.644
2024-01-02,STK089,176.7145,176.7145,176.7145,176.7145
2024-01-03,STK089,175.3314,175.3314,175.3314,175.3314
2024-01-04,STK089,172.7063,172.7063,172.7063,172.7063
2024-01-05,STK089,173.4719,173.4719,173.4719,173.4719
2024-01-08,STK089,170.0496,170.0496,170.0496,170.0496
2024-01-09,STK089,170.3552,170.3552,170.3552,170.3552
2024-01-10,STK089,174.3952,174.3952,174.3952,174.3952
2024-01-11,STK089,167.3839,167.3839,167.3839,167.3839
2024-01-12,STK089,168.1511,168.1511,168.1511,168.1511
2024-01-15,STK089,171.1574,171.1574,171.1574,171.1574
2024-01-16,STK089,171.8342,171.8342,171.8342,171.8342
2024-01-17,STK089,171.6304,171.6304,171.6304,171.6304
2024-01-18,STK089,171.2881,171.2881,171.2881,171.2881
2024-01-19,STK089,168.2054,168.2054,168.2054,168.2054
2024-01-22,STK089,166.2631,166.2631,166.2631,166.2631
2024-01-23,STK089,166.4921,166.4921,166.4921,166.4921
2024-01-24,STK089,164.3148,164.3148,164.3148,164.3148
2024-01-25,STK089,166.4895,166.4895,166.4895,166.4895
2024-01-26,STK089,171.9608,171.9608,171.9608,171.9608
2024-01-29,STK089,170.9442,170.9442,170.9442,170.9442
2024-01-30,STK089,174.9613,174.9613,174.9613,174.9613
2024-01-31,STK089,180.5796,180.5796,180.5796,180.5796
2024-02-01,STK089,180.4587,180.4587,180.4587,180.4587
2024-02-02,STK089,178.5456,178.5456,178.5456,178.5456
2024-02-05,STK089,176.4547,176.4547,176.4547,176.4547
2024-02-06,STK089,171.196,171.196,171.196,171.196
2024-02-07,STK089,172.7739,172.7739,172.7739,172.7739
2024-02-08,STK089,170.7675,170.7675,170.7675,170.7675
2024-02-09,STK089,168.7344,168.7344,168.7344,168.7344
2024-02-12,STK089,164.7061,164.7061,164.7061,164.7061
2024-02-13,STK089,166.1163,166.1163,166.1163,166.1163
2024-02-14,STK089,162.6466,162.6466,162.6466,162.6466
2024-02-15,STK089,164.4453,164.4453,164.4453,164.4453
2024-02-16,STK089,163.166,163.166,163.166,163.166
2024-02-19,STK089,160.8659,160.8659,160.8659,160.8659
2024-02-20,STK089,163.4944,163.4944,163.4944,163.4944
2024-02-21,STK089,162.8756,162.8756,162.8756,162.8756
2024-02-22,STK089,163.9154,163.9154,163.9154,163.9154
2024-02-23,STK089,164.3346,164.3346,164.3346,164.3346
2024-02-26,STK089,165.6917,165.6917,165.6917,165.6917
2024-02-27,STK089,169.5147,169.5147,169.5147,169.5147
2024-02-28,STK089,171.1503,171.1503,171.1503,171.1503
2024-02-29,STK089,168.3244,168.3244,168.3244,168.3244
2024-03-01,STK089,171.8652,171.8652,171.8652,171.8652
2024-03-04,STK089,169.8502,169.8502,169.8502,169.8502
2024-03-05,STK089,168.7277,168.7277,168.7277,168.7277
2024-03-06,STK089,166.9718,166.9718,166.9718,166.9718
2024-03-07,STK089,171.6614,171.6614,171.6614,171.6614
2024-03-08,STK089,169.743,169.743,169.743,169.743
2024-03-11,STK089,171.6208,171.6208,171.6208,171.6208
2024-03-12,STK089,170.4156,170.4156,170.4156,170.4156
2024-03-13,STK089,170.7431,170.7431,170.7431,170.7431
2024-03-14,STK089,172.1436,172.1436,172.1436,172.1436
2024-03-15,STK089,173.0226,173.0226,173.0226,173.0226
2024-03-18,STK089,177.9705,177.9705,177.9705,177.9705
2024-03-19,STK089,179.7797,179.7797,179.7797,179.7797
2024-03-20,STK089,180.0029,180.0029,180.0029,180.0029
2024-03-21,STK089,186.0606,186.0606,186.0606,186.0606
2024-03-22,STK089,185.6309,185.6309,185.6309,185.6309
2024-03-25,STK089,188.8764,188.8764,188.8764,188.8764
2024-03-26,STK089,184.7867,184.7867,184.7867,184.7867
2024-03-27,STK089,184.572,184.572,184.572,184.572
2024-03-28,STK089,187.1401,187.1401,187.1401,187.1401
2024-03-29,STK089,189.4506,189.4506,189.4506,189.4506
2024-04-01,STK089,191.7212,191.7212,191.7212,191.7212
2024-04-02,STK089,195.3529,195.3529,195.3529,195.3529
2024-04-03,STK089,197.405,197.405,197.405,197.405
2024-04-04,STK089,199.6287,199.6287,199.6287,199.6287
2024-04-05,STK089,193.3097,193.3097,193.3097,193.3097
2024-04-08,STK089,197.6443,197.6443,197.6443,197.6443
2024-04-09,STK089,195.4896,195.4896,195.4896,195.4896
2024-04-10,STK089,195.3471,195.3471,195.3471,195.3471
2024-04-11,STK089,195.5701,195.5701,195.5701,195.5701
2024-04-12,STK089,195.9864,195.9864,195.9864,195.9864
2024-04-15,STK089,192.8394,192.8394,192.8394,192.8394
2024-04-16,STK089,189.7588,189.7588,189.7588,189.7588
2024-04-17,STK089,188.4963,188.4963,188.4963,188.4963
2024-04-18,STK089,191.1828,191.1828,191.1828,191.1828
2024-04-19,STK089,186.2861,186.2861,186.2861,186.2861
2024-04-22,STK089,182.9362,182.9362,182.9362,182.9362
2024-04-23,STK089,186.6751,186.6751,186.6751,186.6751
2024-04-24,STK089,182.6799,182.6799,182.6799,182.6799
2024-04-25,STK089,181.4928,181.4928,181.4928,181.4928
2024-04-26,STK089,182.2476,182.2476,182.2476,182.2476
2024-04-29,STK089,182.6537,182.6537,182.6537,182.6537
2024-04-30,STK089,178.7031,178.7031,178.7031,178.7031
2024-05-01,STK089,178.1377,178.1377,178.1377,178.1377
2024-05-02,STK089,178.5309,178.5309,178.5309,178.5309
2024-05-03,STK089,174.4674,174.4674,174.4674,174.4674
2024-05-06,STK089,176.7253,176.7253,176.7253,176.7253
2024-05-07,STK089,174.9853,174.9853,174.9853,174.9853
2024-05-08,STK089,174.7148,174.7148,174.7148,174.7148
2024-05-09,STK089,176.7205,176.7205,176.7205,176.7205
2024-05-10,STK089,177.1927,177.1927,177.1927,177.1927
2024-05-13,STK089,179.1368,179.1368,179.1368,179.1368
2024-05-14,STK089,182.3807,182.3807,182.3807,182.3807
2024-05-15,STK089,183.1633,183.1633,183.1633,183.1633
2024-05-16,STK089,185.8205,185.8205,185.8205,185.8205
2024-05-17,STK089,188.7994,188.7994,188.7994,188.7994
2024-05-20,STK089,189.8497,189.8497,189.8497,189.8497
2024-05-21,STK089,184.4857,184.4857,184.4857,184.4857
2024-05-22,STK089,180.869,180.869,180.869,180.869
2024-05-23,STK089,178.2535,178.2535,178.2535,178.2535
2024-05-24,STK089,177.1386,177.1386,177.1386,177.1386
2024-05-27,STK089,178.8574,178.8574,178.8574,178.8574
2024-05-28,STK089,175.6529,175.6529,175.6529,175.6529
2024-05-29,STK089,178.8127,178.8127,178.8127,178.8127
2024-05-30,STK089,177.4692,177.4692,177.4692,177.4692
2024-05-31,STK089,177.0381,177.0381,177.0381,177.0381
2024-06-03,STK089,174.9862,174.9862,174.9862,174.9862
2024-06-04,STK089,172.3996,172.3996,172.3996,172.3996
2024-06-05,STK089,173.4307,173.4307,173.4307,173.4307
2024-06-06,STK089,175.1157,175.1157,175.1157,175.1157
2024-06-07,STK089,177.4753,177.4753,177.4753,177.4753
2024-06-10,STK089,179.6778,179.6778,179.6778,179.6778
2024-06-11,STK089,178.3348,178.3348,178.3348,178.3348
2024-06-12,STK089,179.0795,179.0795,179.0795,179.0795
2024-06-13,STK089,180.6545,180.6545,180.6545,180.6545
2024-06-14,STK089,181.3988,181.3988,181.3988,181.3988
2024-06-17,STK089,183.1361,183.1361,183.1361,183.1361
2024-06-18,STK089,181.939,181.939,181.939,181.939
2024-06-19,STK089,180.0747,180.0747,180.0747,180.0747
2024-06-20,STK089,181.825,181.825,181.825,181.825
2024-06-21,STK089,180.7686,180.7686,180.7686,180.7686
2024-06-24,STK089,178.6371,178.6371,178.6371,178.6371
2024-06-25,STK089,178.6339,178.6339,178.6339,178.6339
2024-01-02,STK090,170.2586,170.2586,170.2586,170.2586
2024-01-03,STK090,169.2803,169.2803,169.2803,169.2803
2024-01-04,STK090,167.4801,167.4801,167.4801,167.4801
2024-01-05,STK090,166.6064,166.6064,166.6064,166.6064
2024-01-08,STK090,163.4811,163.4811,163.4811,163.4811
2024-01-09,STK090,162.0669,162.0669,162.0669,162.0669
2024-01-10,STK090,163.6075,163.6075,163.6075,163.6075
2024-01-11,STK090,160.9406,160.9406,160.9406,160.9406
2024-01-12,STK090,159.6229,159.6229,159.6229,159.6229
2024-01-15,STK090,157.6338,157.6338,157.6338,157.6338
2024-01-16,STK090,156.0449,156.0449,156.0449,156.0449
2024-01-17,STK090,157.7587,157.7587,157.7587,157.7587
2024-01-18,STK090,162.6853,162.6853,162.6853,162.6853
2024-01-19,STK090,162.9539,162.9539,162.9539,162.9539
2024-01-22,STK090,157.5996,157.5996,157.5996,157.5996
2024-01-23,STK090,160.1127,160.1127,160.1127,160.1127
2024-01-24,STK090,157.3501,157.3501,157.3501,157.3501
2024-01-25,STK090,158.4509,158.4509,158.4509,158.4509
2024-01-26,STK090,158.8618,158.8618,158.8618,158.8618
2024-01-29,STK090,161.7085,161.7085,161.7085,161.7085
2024-01-30,STK090,159.8029,159.8029,159.8029,159.8029
2024-01-31,STK090,162.1809,162.1809,162.1809,162.1809
2024-02-01,STK090,161.9039,161.9039,161.9039,161.9039
2024-02-02,STK090,161.1041,161.1041,161.1041,161.1041
2024-02-05,STK090,160.8027,160.8027,160.8027,160.8027
2024-02-06,STK090,162.2177,162.2177,162.2177,162.2177
2024-02-07,STK090,164.6266,164.6266,164.6266,164.6266
2024-02-08,STK090,163.5612,163.5612,163.5612,163.5612
2024-02-09,STK090,167.1647,167.1647,167.1647,167.1647
2024-02-12,STK090,168.1959,168.1959,168.1959,168.1959
2024-02-13,STK090,167.9556,167.9556,167.9556,167.9556
2024-02-14,STK090,168.7173,168.7173,168.7173,168.7173
2024-02-15,STK090,170.5211,170.5211,170.5211,170.5211
2024-02-16,STK090,171.5816,171.5816,171.5816,171.5816
2024-02-19,STK090,171.4946,171.4946,171.4946,171.4946
2024-02-20,STK090,173.9483,173.9483,173.9483,173.9483
2024-02-21,STK090,176.2813,176.2813,176.2813,176.2813
2024-02-22,STK090,175.0195,175.0195,175.0195,175.0195
2024-02-23,STK090,181.3796,181.3796,181.3796,181.3796
2024-02-26,STK090,186.7552,186.7552,186.7552,186.7552
2024-02-27,STK090,190.5713,190.5713,190.5713,190.5713
2024-02-28,STK090,190.2102,190.2102,190.2102,190.2102
2024-02-29,STK090,188.3377,188.3377,188.3377,188.3377
2024-03-01,STK090,188.2211,188.2211,188.2211,188.2211
2024-03-04,STK090,187.9516,187.9516,187.9516,187.9516
2024-03-05,STK090,182.7846,182.7846,182.7846,182.7846
2024-03-06,STK090,185.1462,185.1462,185.1462,185.1462
2024-03-07,STK090,190.9286,190.9286,190.9286,190.9286
2024-03-08,STK090,187.4052,187.4052,187.4052,187.4052
2024-03-11,STK090,189.4892,189.4892,189.4892,189.4892
2024-03-12,STK090,188.188,188.188,188.188,188.188
2024-03-13,STK090,189.278,189.278,189.278,189.278
2024-03-14,STK090,189.1112,189.1112,189.1112,189.1112
2024-03-15,STK090,187.6891,187.6891,187.6891,187.6891
2024-03-18,STK090,186.8545,186.8545,186.8545,186.8545
2024-03-19,STK090,189.6135,189.6135,189.6135,189.6135
2024-03-20,STK090,189.646,189.646,189.646,189.646
2024-03-21,STK090,188.2625,188.2625,188.2625,188.2625
